VIDEO_ID	VIDEO_NAME	SENTENCE_ID	SENTENCE_NAME	START_REALIGNED	END_REALIGNED	SENTENCE
2p_XEJ6uL5U	2p_XEJ6uL5U-5-rgb_front	2p_XEJ6uL5U_1	2p_XEJ6uL5U_1-5-rgb_front	4.79	8.23	Is Bulgaria your main destination?
2p_XEJ6uL5U	2p_XEJ6uL5U-5-rgb_front	2p_XEJ6uL5U_10	2p_XEJ6uL5U_10-5-rgb_front	77.32	78.87	What do you have to do?
2p_XEJ6uL5U	2p_XEJ6uL5U-5-rgb_front	2p_XEJ6uL5U_11	2p_XEJ6uL5U_11-5-rgb_front	78.88	80.84	It is really easy.
2p_XEJ6uL5U	2p_XEJ6uL5U-5-rgb_front	2p_XEJ6uL5U_12	2p_XEJ6uL5U_12-5-rgb_front	80.84	86.87	First of all, you have to dial the international access code, which is 011again.
2p_XEJ6uL5U	2p_XEJ6uL5U-5-rgb_front	2p_XEJ6uL5U_13	2p_XEJ6uL5U_13-5-rgb_front	86.97	96.11	Secondly, the country code of Bulgaria going to be follow this number, which is 359.
2p_XEJ6uL5U	2p_XEJ6uL5U-5-rgb_front	2p_XEJ6uL5U_14	2p_XEJ6uL5U_14-5-rgb_front	96.27	107.46	And thirdly, remove the zero from the city code and dial the remaining numbers.
2p_XEJ6uL5U	2p_XEJ6uL5U-5-rgb_front	2p_XEJ6uL5U_15	2p_XEJ6uL5U_15-5-rgb_front	108.66	118.45	And last but not least, you should dial the four to eight digits which remain, which is your personal phone number.
2p_XEJ6uL5U	2p_XEJ6uL5U-5-rgb_front	2p_XEJ6uL5U_2	2p_XEJ6uL5U_2-5-rgb_front	8.28	13.62	Then you really have to make a phone call to make reservations there.
2p_XEJ6uL5U	2p_XEJ6uL5U-5-rgb_front	2p_XEJ6uL5U_3	2p_XEJ6uL5U_3-5-rgb_front	13.67	27.17	First of all, I have to tell you, that you are really lucky in case you get a fairly clear connection with Bulgaria and you are not disconnected while talking.
2p_XEJ6uL5U	2p_XEJ6uL5U-5-rgb_front	2p_XEJ6uL5U_4	2p_XEJ6uL5U_4-5-rgb_front	27.28	38.64	Secondly, we have to admit, that the westernization hasn't brought much modernization to Bulgaria yet.
2p_XEJ6uL5U	2p_XEJ6uL5U-5-rgb_front	2p_XEJ6uL5U_5	2p_XEJ6uL5U_5-5-rgb_front	38.74	42.33	So, that's why they don't really have a developed phone system.
2p_XEJ6uL5U	2p_XEJ6uL5U-5-rgb_front	2p_XEJ6uL5U_6	2p_XEJ6uL5U_6-5-rgb_front	42.33	54.15	But all in all, first of all, the thing you have to do in order to call Bulgaria, is to determine what time it is in Bulgaria.
2p_XEJ6uL5U	2p_XEJ6uL5U-5-rgb_front	2p_XEJ6uL5U_7	2p_XEJ6uL5U_7-5-rgb_front	54.27	61.25	Bulgaria is two hours ahead of Greenwich mean time.
2p_XEJ6uL5U	2p_XEJ6uL5U-5-rgb_front	2p_XEJ6uL5U_8	2p_XEJ6uL5U_8-5-rgb_front	61.26	69.38	It means, that it is seven hours later in Bulgaria than it is on the east coast of the United States.
2p_XEJ6uL5U	2p_XEJ6uL5U-5-rgb_front	2p_XEJ6uL5U_9	2p_XEJ6uL5U_9-5-rgb_front	69.41	76.45	And, ten hours later than it is on the west coast of the United States.
2q5qGVs_7Wo	2q5qGVs_7Wo-8-rgb_front	2q5qGVs_7Wo_0	2q5qGVs_7Wo_0-8-rgb_front	0.34	5.58	Ok, so now that you know your set up, you got it all written down, maybe, to help you remember.
2q5qGVs_7Wo	2q5qGVs_7Wo-8-rgb_front	2q5qGVs_7Wo_1	2q5qGVs_7Wo_1-8-rgb_front	6.23	11.38	The next thing that wouldn't be a bad idea for you to write down a list of questions or concerns that you have with your fish tank.
2q5qGVs_7Wo	2q5qGVs_7Wo-8-rgb_front	2q5qGVs_7Wo_10	2q5qGVs_7Wo_10-8-rgb_front	55.56	58.58	It doesn't cause any unnecessarily bad things.
2q5qGVs_7Wo	2q5qGVs_7Wo-8-rgb_front	2q5qGVs_7Wo_11	2q5qGVs_7Wo_11-8-rgb_front	59.0	62.57	In fact, it can help keep the tank a little bit more cleaner.
2q5qGVs_7Wo	2q5qGVs_7Wo-8-rgb_front	2q5qGVs_7Wo_12	2q5qGVs_7Wo_12-8-rgb_front	64.7	67.55	But you do want to watch out for any diseased fish.
2q5qGVs_7Wo	2q5qGVs_7Wo-8-rgb_front	2q5qGVs_7Wo_13	2q5qGVs_7Wo_13-8-rgb_front	67.59	68.26	Take a close look.
2q5qGVs_7Wo	2q5qGVs_7Wo-8-rgb_front	2q5qGVs_7Wo_14	2q5qGVs_7Wo_14-8-rgb_front	70.98	78.38	See if anybody has any strange fungus or bumps growing on them, if they're swimming erratically or strangely.
2q5qGVs_7Wo	2q5qGVs_7Wo-8-rgb_front	2q5qGVs_7Wo_15	2q5qGVs_7Wo_15-8-rgb_front	78.46	84.64	"These are all clues to fish tanks or a fish store that maybe isn't keeping their fish in the ""toppest"" condition."
2q5qGVs_7Wo	2q5qGVs_7Wo-8-rgb_front	2q5qGVs_7Wo_2	2q5qGVs_7Wo_2-8-rgb_front	11.59	14.2	And then we're going to head off to our local fish dealer.
2q5qGVs_7Wo	2q5qGVs_7Wo-8-rgb_front	2q5qGVs_7Wo_3	2q5qGVs_7Wo_3-8-rgb_front	14.33	27.03	I'd also suggest you take along a water sample -- a small container with your water out of your tank, so that your local fish dealer can test that water for you and let you know some of the parameters in it, like your pH, your ammonias and your nitrites and things like that.
2q5qGVs_7Wo	2q5qGVs_7Wo-8-rgb_front	2q5qGVs_7Wo_4	2q5qGVs_7Wo_4-8-rgb_front	27.16	32.56	That way, they can help you pick a fish a little bit more clearly.
2q5qGVs_7Wo	2q5qGVs_7Wo-8-rgb_front	2q5qGVs_7Wo_5	2q5qGVs_7Wo_5-8-rgb_front	32.65	44.44	Now, when you're in your local fish store -- and maybe you only have one, but hopefully you'll have a couple to choose from, you want to make sure you're looking at the tanks and you're seeing tanks that are clean and well cared for.
2q5qGVs_7Wo	2q5qGVs_7Wo-8-rgb_front	2q5qGVs_7Wo_6	2q5qGVs_7Wo_6-8-rgb_front	44.52	49.88	What we're looking for here is dead fish or builds up of grime in the aquarium.
2q5qGVs_7Wo	2q5qGVs_7Wo-8-rgb_front	2q5qGVs_7Wo_7	2q5qGVs_7Wo_7-8-rgb_front	49.99	52.16	Algae I wouldn't worry about too much about.
2q5qGVs_7Wo	2q5qGVs_7Wo-8-rgb_front	2q5qGVs_7Wo_8	2q5qGVs_7Wo_8-8-rgb_front	52.45	54.58	Algae is part of an aquarium.
2q5qGVs_7Wo	2q5qGVs_7Wo-8-rgb_front	2q5qGVs_7Wo_9	2q5qGVs_7Wo_9-8-rgb_front	54.71	55.47	It's just a plant.
2qYc4PAW72o	2qYc4PAW72o-8-rgb_front	2qYc4PAW72o_0	2qYc4PAW72o_0-8-rgb_front	0.53	4.9	Hi, this Sean Hobson, and right now we're working with our centers.
2qYc4PAW72o	2qYc4PAW72o-8-rgb_front	2qYc4PAW72o_1	2qYc4PAW72o_1-8-rgb_front	4.9	11.02	One important thing that we want our centers to learn is they're not always going to stand down on the low block and post.
2qYc4PAW72o	2qYc4PAW72o-8-rgb_front	2qYc4PAW72o_10	2qYc4PAW72o_10-8-rgb_front	53.12	56.19	Flash to the high post, now he turns and faces up.
2qYc4PAW72o	2qYc4PAW72o-8-rgb_front	2qYc4PAW72o_11	2qYc4PAW72o_11-8-rgb_front	56.5	67.6	He's either now got the option if he turns and no defenders on him, or if they just close out like this, he can either shoot it, he can drive it, or he can pass to the additional players.
2qYc4PAW72o	2qYc4PAW72o-8-rgb_front	2qYc4PAW72o_12	2qYc4PAW72o_12-8-rgb_front	67.6	71.16	But that's how we effectively flash up to the high post.
2qYc4PAW72o	2qYc4PAW72o-8-rgb_front	2qYc4PAW72o_2	2qYc4PAW72o_2-8-rgb_front	11.06	17.37	Some point in time, the high post area, which is all this post area up here, is going to be open.
2qYc4PAW72o	2qYc4PAW72o-8-rgb_front	2qYc4PAW72o_3	2qYc4PAW72o_3-8-rgb_front	17.37	28.96	A lot of times in the zone, this whole entire area up here opens up, or sometimes within the motion offense, people vacate this area, and if a post player will step up here, they can get a pass.
2qYc4PAW72o	2qYc4PAW72o-8-rgb_front	2qYc4PAW72o_4	2qYc4PAW72o_4-8-rgb_front	28.96	37.02	Now if you've got a good shooting center that can come up and flash in the high post, get the ball, turn and score.
2qYc4PAW72o	2qYc4PAW72o-8-rgb_front	2qYc4PAW72o_5	2qYc4PAW72o_5-8-rgb_front	37.71	51.45	So what we're going to have Ben show and demonstrate right now is how it looks first of all when you flash to the high post, then when you get the ball in the high post, you want to catch and immediately turn and face the basket to see if you're either going to dump down off a pass or if you're going to shoot the ball.
2qYc4PAW72o	2qYc4PAW72o-8-rgb_front	2qYc4PAW72o_6	2qYc4PAW72o_6-8-rgb_front	48.29	50.33	This is what it looks like to flash to the high post.
2qYc4PAW72o	2qYc4PAW72o-8-rgb_front	2qYc4PAW72o_7	2qYc4PAW72o_7-8-rgb_front	50.66	50.82	Go.
2qYc4PAW72o	2qYc4PAW72o-8-rgb_front	2qYc4PAW72o_8	2qYc4PAW72o_8-8-rgb_front	51.82	52.68	Ball, ball, ball, ball.
2qYc4PAW72o	2qYc4PAW72o-8-rgb_front	2qYc4PAW72o_9	2qYc4PAW72o_9-8-rgb_front	52.69	53.11	Good.
2qocWX8zNpc	2qocWX8zNpc-5-rgb_front	2qocWX8zNpc_0	2qocWX8zNpc_0-5-rgb_front	1.18	12.15	Now one of the very last things that you want to do and possibly the very last thing you want to do is to go and check your mailbox, to make sure that you don't have any mail.
2qocWX8zNpc	2qocWX8zNpc-5-rgb_front	2qocWX8zNpc_1	2qocWX8zNpc_1-5-rgb_front	12.25	14.25	So, I found this in my mailbox.
2qocWX8zNpc	2qocWX8zNpc-5-rgb_front	2qocWX8zNpc_2	2qocWX8zNpc_2-5-rgb_front	14.42	23.99	So make sure you check your mailbox, and then, and then also if you're renting a place, make sure that you return the key.
2qocWX8zNpc	2qocWX8zNpc-5-rgb_front	2qocWX8zNpc_3	2qocWX8zNpc_3-5-rgb_front	24.18	38.9	So, I have an agreement with my landlord, that I'm just going to put the key, in an envelope, and I've already paid my rent for the month.
2qocWX8zNpc	2qocWX8zNpc-5-rgb_front	2qocWX8zNpc_4	2qocWX8zNpc_4-5-rgb_front	38.98	46.63	Although, that's something else that you might need to include, depending on what the, what your agreement with your landlord is.
2qocWX8zNpc	2qocWX8zNpc-5-rgb_front	2qocWX8zNpc_5	2qocWX8zNpc_5-5-rgb_front	46.71	58.8	And then I'll just, we, he knows that I'm going to be leaving this in his mailbox, which is right next to mine.
2qocWX8zNpc	2qocWX8zNpc-5-rgb_front	2qocWX8zNpc_6	2qocWX8zNpc_6-5-rgb_front	59.14	64.81	So that's, that's probably the last thing that you need to do at this place.
2qocWX8zNpc	2qocWX8zNpc-5-rgb_front	2qocWX8zNpc_7	2qocWX8zNpc_7-5-rgb_front	68.92	80.43	At, at your old place is just make sure that you, have gotten all of your mail and your landlord has his or her key back.
2sJ9mg1QsBs	2sJ9mg1QsBs-5-rgb_front	2sJ9mg1QsBs_0	2sJ9mg1QsBs_0-5-rgb_front	0.4	6.83	His, this is Liz Muller from Liz's Hair Design in Hollywood, Florida.
2sJ9mg1QsBs	2sJ9mg1QsBs-5-rgb_front	2sJ9mg1QsBs_1	2sJ9mg1QsBs_1-5-rgb_front	7.27	11.24	In this clip we're going to show you how to select hair care products.
2sJ9mg1QsBs	2sJ9mg1QsBs-5-rgb_front	2sJ9mg1QsBs_10	2sJ9mg1QsBs_10-5-rgb_front	82.71	87.63	This one's really light, I don't like anything too hard on the hair.
2sJ9mg1QsBs	2sJ9mg1QsBs-5-rgb_front	2sJ9mg1QsBs_11	2sJ9mg1QsBs_11-5-rgb_front	87.96	89.28	You can comb it out.
2sJ9mg1QsBs	2sJ9mg1QsBs-5-rgb_front	2sJ9mg1QsBs_12	2sJ9mg1QsBs_12-5-rgb_front	89.43	96.47	And if you have really fine hair and you want something to stay hard, then you might want to use a firm hold.
2sJ9mg1QsBs	2sJ9mg1QsBs-5-rgb_front	2sJ9mg1QsBs_13	2sJ9mg1QsBs_13-5-rgb_front	96.69	101.68	This is Liz Muller, and this is how you select hair care products.
2sJ9mg1QsBs	2sJ9mg1QsBs-5-rgb_front	2sJ9mg1QsBs_2	2sJ9mg1QsBs_2-5-rgb_front	11.34	25.33	We have all different types of hair care products, and this doesn't only have to do with shampoo and conditioner, OK. You might want to use a hydrating cream for your hair.
2sJ9mg1QsBs	2sJ9mg1QsBs-5-rgb_front	2sJ9mg1QsBs_3	2sJ9mg1QsBs_3-5-rgb_front	25.42	44.93	It's like a leave in, and the Moroccan Oil Company has a beautiful and brilliant hair styling cream that puts the shine, and it actually treats the hair while you roll or set it, or blow dry it, and it conditions that hair really nicely also.
2sJ9mg1QsBs	2sJ9mg1QsBs-5-rgb_front	2sJ9mg1QsBs_4	2sJ9mg1QsBs_4-5-rgb_front	45.01	51.18	You have also Singdellino that has Crystalli liquid, and this is fabulous, actually.
2sJ9mg1QsBs	2sJ9mg1QsBs-5-rgb_front	2sJ9mg1QsBs_5	2sJ9mg1QsBs_5-5-rgb_front	51.28	58.57	This liquid right here actually adds shine to the hair, leaving the hair soft, and it's wonderful.
2sJ9mg1QsBs	2sJ9mg1QsBs-5-rgb_front	2sJ9mg1QsBs_6	2sJ9mg1QsBs_6-5-rgb_front	58.97	64.25	You can actually put a little bit in the damp hair sometimes.
2sJ9mg1QsBs	2sJ9mg1QsBs-5-rgb_front	2sJ9mg1QsBs_7	2sJ9mg1QsBs_7-5-rgb_front	64.57	70.95	I do when I blow dry, but you can use it for every day, and it doesn't leave the hair oily.
2sJ9mg1QsBs	2sJ9mg1QsBs-5-rgb_front	2sJ9mg1QsBs_8	2sJ9mg1QsBs_8-5-rgb_front	71.04	80.06	You can actually use it on straight hair, they have a spray that's really light and that you can spray on the hair and it leaves a shine in the hair.
2sJ9mg1QsBs	2sJ9mg1QsBs-5-rgb_front	2sJ9mg1QsBs_9	2sJ9mg1QsBs_9-5-rgb_front	80.29	82.62	We have wonderful hair sprays.
2saUtZUAqHg	2saUtZUAqHg-5-rgb_front	2saUtZUAqHg_0	2saUtZUAqHg_0-5-rgb_front	0.62	7.01	Hi I'm Amelia and I'm going to show you how to cut hair with clipper over comb technique.
2saUtZUAqHg	2saUtZUAqHg-5-rgb_front	2saUtZUAqHg_1	2saUtZUAqHg_1-5-rgb_front	7.88	37.85	First, you take your comb and you figure out exactly what angle you want 'cause how you angle the comb is how much is going to come off, so if you angle it out towards you you're only going to take a little bit less hair if you bring it straight up you'll be taking a lot more hair, and of course if you angle it in, you're going to be taking quite a bit of hair.
2saUtZUAqHg	2saUtZUAqHg-5-rgb_front	2saUtZUAqHg_2	2saUtZUAqHg_2-5-rgb_front	37.94	44.67	You don't need a guard on your comb on your clipper so you can take your guard off.
2saUtZUAqHg	2saUtZUAqHg-5-rgb_front	2saUtZUAqHg_3	2saUtZUAqHg_3-5-rgb_front	45.19	57.26	Clipper over comb is mostly used to get those little stragglies where it's uneven.
2saUtZUAqHg	2saUtZUAqHg-5-rgb_front	2saUtZUAqHg_4	2saUtZUAqHg_4-5-rgb_front	61.24	89.27	So you just take the comb, I like to angle it towards me most of the time because you can always take more hair off you can't put it back on.
2saUtZUAqHg	2saUtZUAqHg-5-rgb_front	2saUtZUAqHg_5	2saUtZUAqHg_5-5-rgb_front	89.37	111.25	And just run it as straight as you can, steady hands, and just run it right over as close to the comb as you need to get it, the closer you get to the comb of course the shorter the hair.
2saUtZUAqHg	2saUtZUAqHg-5-rgb_front	2saUtZUAqHg_6	2saUtZUAqHg_6-5-rgb_front	112.97	119.34	And that's how you use clipper over comb technique.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_0	2t0bY_rE108_0-8-rgb_front	0.28	3.4	Now I want to talk to you a little bit about your microwave.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_1	2t0bY_rE108_1-8-rgb_front	3.46	10.8	A lot of people know how to use their microwave, but there's a bunch of, I guess, little settings in there that some people just may not know how to use.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_10	2t0bY_rE108_10-8-rgb_front	59.43	61.01	That's why some things come out dry in the microwave.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_11	2t0bY_rE108_11-8-rgb_front	61.63	67.84	Then we have our 'Start' and we have our 'Clear', of course, if anything was timed onto our microwave.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_12	2t0bY_rE108_12-8-rgb_front	68.55	74.61	A lot of microwaves on the top, which is right here on this unit, is we have a bunch of presets.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_13	2t0bY_rE108_13-8-rgb_front	74.68	77.75	These are things that, of course, will be used the most.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_14	2t0bY_rE108_14-8-rgb_front	78.78	82.68	If you're going to make popcorn, go ahead and throw your popcorn in there and just press the 'Popcorn' button.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_15	2t0bY_rE108_15-8-rgb_front	82.75	85.96	It'll actually adjust to your popcorn and try to pop it perfect.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_16	2t0bY_rE108_16-8-rgb_front	86.78	89.9	'Beverage', of course, you want to reheat some coffee or things like that.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_17	2t0bY_rE108_17-8-rgb_front	89.95	105.42	Your 'Reheat', you can go ahead and go in, and it'll be timed for things that are either frozen or for things that just want to be reheated, like if you just have a pizza that you've had, I guess, what is on your kitchen counter for a day or two and you just want to reheat it.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_18	2t0bY_rE108_18-8-rgb_front	105.78	107.72	That's for all the college guys out there.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_19	2t0bY_rE108_19-8-rgb_front	107.75	108.33	And then, of course, you have your 'Time Cook'.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_2	2t0bY_rE108_2-8-rgb_front	10.88	14.14	Of course this is just a standard microwave right here.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_20	2t0bY_rE108_20-8-rgb_front	108.38	111.04	This one you'll click here and this is where you can actually type in how long you want it to be.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_21	2t0bY_rE108_21-8-rgb_front	111.11	114.45	So I want it to be 1 minute and 23 seconds long, for instance.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_22	2t0bY_rE108_22-8-rgb_front	114.52	118.11	So I'll go ahead and hit 'Clear'.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_23	2t0bY_rE108_23-8-rgb_front	118.26	120.13	We have 'Potato'.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_24	2t0bY_rE108_24-8-rgb_front	120.25	122.42	This is good for your baked potatoes, and so on and so forth.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_25	2t0bY_rE108_25-8-rgb_front	122.56	130.27	If you hit 'Auto Defrost', it'll ask you to enter the weight of the item that you're going to be defrosting.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_26	2t0bY_rE108_26-8-rgb_front	131.29	135.45	If your clock isn't working, right now it's 2:41 here, if it's not working you can click that and then you'll go ahead and type in what time it is.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_27	2t0bY_rE108_27-8-rgb_front	135.54	147.51	Some other good features -on the inside of every single microwave, there's usually a sticker, whether it's on the top, or the side, wherever it may be, these are all your other settings.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_28	2t0bY_rE108_28-8-rgb_front	149.31	154.66	These will let you know exactly how long your presets are going to be and any other major settings you're allowed to change with your microwave.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_29	2t0bY_rE108_29-8-rgb_front	154.79	156.9	So, go ahead and open your microwave.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_3	2t0bY_rE108_3-8-rgb_front	14.81	17.94	We have, of course, all of our buttons on the outside.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_30	2t0bY_rE108_30-8-rgb_front	156.99	158.0	Check inside, look around, see what you can find.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_31	2t0bY_rE108_31-8-rgb_front	158.06	160.32	Go ahead and play around with it.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_32	2t0bY_rE108_32-8-rgb_front	161.11	165.77	Like I said, just to make sure that you do cook things properly, to avoid things drying.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_33	2t0bY_rE108_33-8-rgb_front	165.9	168.25	That's the basic uses of your microwave.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_4	2t0bY_rE108_4-8-rgb_front	18.48	23.46	We have our numeric buttons, of course, if we want to type in how long we want something to be in there.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_5	2t0bY_rE108_5-8-rgb_front	23.57	31.56	Most microwaves will have a 30 second thing, so if you just want something to be in there for 30 seconds or to add 30 seconds to whatever you have.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_6	2t0bY_rE108_6-8-rgb_front	31.69	33.78	A good thing about this one is you actually have a power setting.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_7	2t0bY_rE108_7-8-rgb_front	33.95	41.09	Whenever you see something that is microwavable, it'll say to microwave it on a medium, high or low, of course, this is the button that you want to press to adjust that.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_8	2t0bY_rE108_8-8-rgb_front	41.21	47.97	Do listen to those because if you microwave something on high that needs to be low, it will dry it out completely.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_9	2t0bY_rE108_9-8-rgb_front	48.14	59.38	You got to remember a microwave actually speeds up the water molecules inside of your food to cause heat, so if you evaporate all those water molecules, you will have no more moisture inside of your food.
2t9guhwLcqQ	2t9guhwLcqQ-5-rgb_front	2t9guhwLcqQ_0	2t9guhwLcqQ_0-5-rgb_front	1.25	11.19	"Get down on one knee is going to illustrate to your dog the process of learning the ""leave it"" command."
2t9guhwLcqQ	2t9guhwLcqQ-5-rgb_front	2t9guhwLcqQ_1	2t9guhwLcqQ_1-5-rgb_front	11.89	16.87	Not every dog can simple see the item and not eat it.
2t9guhwLcqQ	2t9guhwLcqQ-5-rgb_front	2t9guhwLcqQ_2	2t9guhwLcqQ_2-5-rgb_front	17.54	35.07	So, what I want you to practice with your dog is bait them with a treat, get down on one knee and lightly hold their collar.
2t9guhwLcqQ	2t9guhwLcqQ-5-rgb_front	2t9guhwLcqQ_3	2t9guhwLcqQ_3-5-rgb_front	36.11	51.14	This is going to show them just a light resistance and they are going to learn to be still before you put the object down that they shouldn't be eating.
2t9guhwLcqQ	2t9guhwLcqQ-5-rgb_front	2t9guhwLcqQ_4	2t9guhwLcqQ_4-5-rgb_front	54.3	67.72	It is good to always have a collar on your dog because it always illustrates dominance with you the human and it teaches your dog to be more submissive.
2t9guhwLcqQ	2t9guhwLcqQ-5-rgb_front	2t9guhwLcqQ_5	2t9guhwLcqQ_5-5-rgb_front	69.11	76.8	"As your dog learns the ""leave it"" command better, you will no longer have to be down on one knee."
